NMAX:,1000,,,,
TOL:,1e-10,,,,
Max Range:,100000,,,,
Max Coefficient:,100000,,,,
Max Degree:,11,,,,
Number of Runs:,100,,,,
Test Runtime (s): ,131.29,,,,
,,,,,
Method,Bounds (+/-),Degree,Coefficient,Time (ns),Average Iterations
bisection,100000,9,1,150262.18,18.36
bisection,100000,9,10,152591.24,19.08
bisection,100000,9,100,152034.97,18.84
bisection,100000,9,1000,155923.59,19.59
bisection,100000,9,10000,154336.65,19.82
bisection_mod,10,1,1,185789.37,30.0
bisection_mod,10,1,10,194170.19,33.13
bisection_mod,10,1,100,191541.82,30.9
bisection_mod,10,1,1000,190692.98,31.66
bisection_mod,10,1,10000,187499.79,30.52
bisection_mod,10,3,1,139166.96,10.93
bisection_mod,10,3,10,149596.61,12.7
bisection_mod,10,3,100,145712.22,13.73
bisection_mod,10,3,1000,140400.98,12.52
bisection_mod,10,3,10000,144369.32,14.01
bisection_mod,10,5,1,128834.24,7.25
bisection_mod,10,5,10,128750.78,8.37
bisection_mod,10,5,100,129157.1,8.4
bisection_mod,10,5,1000,129804.86,8.67
bisection_mod,10,5,10000,133122.01,9.84
bisection_mod,10,7,1,124194.14,5.58
bisection_mod,10,7,10,123716.77,6.28
bisection_mod,10,7,100,125445.2,6.43
bisection_mod,10,7,1000,126578.28,7.37
bisection_mod,10,7,10000,129914.64,7.48
bisection_mod,10,9,1,119626.95,4.62
bisection_mod,10,9,10,121946.18,5.55
bisection_mod,10,9,100,120719.4,5.15
bisection_mod,10,9,1000,122234.55,5.61
bisection_mod,10,9,10000,125463.77,5.97
bisection_mod,100,1,1,201264.73,36.05
bisection_mod,100,1,10,209772.45,39.23
bisection_mod,100,1,100,211985.48,40.19
bisection_mod,100,1,1000,211485.4,39.02
bisection_mod,100,1,10000,210964.69,39.8
bisection_mod,100,3,1,151130.94,16.19
bisection_mod,100,3,10,153557.11,16.59
bisection_mod,100,3,100,152436.99,17.05
bisection_mod,100,3,1000,157853.55,19.04
bisection_mod,100,3,10000,164038.61,20.44
bisection_mod,100,5,1,142667.4,11.03
bisection_mod,100,5,10,139729.86,11.68
bisection_mod,100,5,100,139952.0,11.87
bisection_mod,100,5,1000,142739.43,13.22
bisection_mod,100,5,10000,147778.26,14.18
bisection_mod,100,7,1,132594.8,9.53
bisection_mod,100,7,10,134664.94,10.1
bisection_mod,100,7,100,133868.91,10.22
bisection_mod,100,7,1000,136293.09,10.74
bisection_mod,100,7,10000,139974.93,11.28
bisection_mod,100,9,1,130056.83,8.49
bisection_mod,100,9,10,130950.23,8.87
bisection_mod,100,9,100,131070.54,9.02
bisection_mod,100,9,1000,135400.79,9.54
bisection_mod,100,9,10000,133476.77,9.79
bisection_mod,1000,1,1,212289.02,40.45
bisection_mod,1000,1,10,220517.18,43.97
bisection_mod,1000,1,100,226777.19,44.95
bisection_mod,1000,1,1000,223632.13,44.58
bisection_mod,1000,1,10000,220337.51,43.26
bisection_mod,1000,3,1,160550.47,19.05
bisection_mod,1000,3,10,160557.85,20.04
bisection_mod,1000,3,100,163798.11,21.24
bisection_mod,1000,3,1000,167281.77,21.84
bisection_mod,1000,3,10000,169603.49,23.46
bisection_mod,1000,5,1,146032.95,14.53
bisection_mod,1000,5,10,148078.6,15.36
bisection_mod,1000,5,100,152559.88,15.99
bisection_mod,1000,5,1000,152901.06,16.75
bisection_mod,1000,5,10000,153462.27,17.35
bisection_mod,1000,7,1,142286.51,12.77
bisection_mod,1000,7,10,142989.31,13.11
bisection_mod,1000,7,100,147244.14,13.81
bisection_mod,1000,7,1000,145966.85,14.14
bisection_mod,1000,7,10000,145651.9,14.19
bisection_mod,1000,9,1,138613.68,11.63
bisection_mod,1000,9,10,142839.26,12.13
bisection_mod,1000,9,100,141151.58,12.46
bisection_mod,1000,9,1000,141933.06,12.66
bisection_mod,1000,9,10000,143450.07,13.39
bisection_mod,10000,1,1,224113.62,44.62
bisection_mod,10000,1,10,229070.51,47.3
bisection_mod,10000,1,100,231382.3,47.97
bisection_mod,10000,1,1000,231978.68,47.53
bisection_mod,10000,1,10000,230849.69,48.0
bisection_mod,10000,3,1,166321.79,22.41
bisection_mod,10000,3,10,173056.7,23.87
bisection_mod,10000,3,100,176986.38,24.54
bisection_mod,10000,3,1000,177260.19,25.62
bisection_mod,10000,3,10000,180629.52,26.83
bisection_mod,10000,5,1,155594.17,18.15
bisection_mod,10000,5,10,158054.52,18.98
bisection_mod,10000,5,100,158778.23,19.29
bisection_mod,10000,5,1000,163304.73,20.0
bisection_mod,10000,5,10000,162025.53,20.56
bisection_mod,10000,7,1,150350.44,16.09
bisection_mod,10000,7,10,151642.12,16.5
bisection_mod,10000,7,100,154597.04,16.72
bisection_mod,10000,7,1000,157444.19,17.55
bisection_mod,10000,7,10000,155400.14,17.88
bisection_mod,10000,9,1,149635.09,15.39
bisection_mod,10000,9,10,151883.58,15.5
bisection_mod,10000,9,100,149972.96,15.63
bisection_mod,10000,9,1000,154316.78,16.03
bisection_mod,10000,9,10000,151273.45,16.38
bisection_mod,100000,1,1,232384.14,47.78
bisection_mod,100000,1,10,237470.38,50.45
bisection_mod,100000,1,100,237065.28,50.75
bisection_mod,100000,1,1000,240998.4,50.74
bisection_mod,100000,1,10000,237910.52,50.74
bisection_mod,100000,3,1,175417.55,25.84
bisection_mod,100000,3,10,180985.29,26.82
bisection_mod,100000,3,100,180754.22,27.58
bisection_mod,100000,3,1000,183342.85,28.88
bisection_mod,100000,3,10000,189048.53,30.27
bisection_mod,100000,5,1,165457.73,21.27
bisection_mod,100000,5,10,169820.7,21.87
bisection_mod,100000,5,100,168955.68,22.59
bisection_mod,100000,5,1000,173286.0,23.4
bisection_mod,100000,5,10000,171705.69,23.81
bisection_mod,100000,7,1,171901.4,19.41
bisection_mod,100000,7,10,161633.1,19.74
bisection_mod,100000,7,100,165110.02,20.13
bisection_mod,100000,7,1000,163757.43,20.59
bisection_mod,100000,7,10000,166216.74,21.57
bisection_mod,100000,9,1,159953.21,18.22
bisection_mod,100000,9,10,158901.27,18.95
bisection_mod,100000,9,100,165626.7,18.97
bisection_mod,100000,9,1000,160758.09,19.23
bisection_mod,100000,9,10000,165554.08,19.95
fixed_point,10,1,1,138299.5,1.0
fixed_point,10,1,10,133316.0,1.0
fixed_point,10,1,100,137429.5,1.0
fixed_point,10,1,1000,120068.8,1.0
fixed_point,10,1,10000,116993.875,1.0
fixed_point,10,3,1,199581.5,1.0
fixed_point,10,3,10,156822.0,1.0
fixed_point,10,3,100,124141.57142857143,1.0
fixed_point,10,3,1000,117565.57142857143,1.0
fixed_point,10,3,10000,171447.66666666666,1.0
fixed_point,10,5,1,119928.5,1.0
fixed_point,10,5,10,115320.57142857143,1.0
fixed_point,10,5,100,152026.8,1.0
fixed_point,10,5,1000,140429.4,1.0
fixed_point,10,5,10000,119018.0,1.0
fixed_point,10,7,1,144852.25,1.0
fixed_point,10,7,10,134966.5,1.0
fixed_point,10,7,100,118161.5,1.0
fixed_point,10,7,1000,104891.9,1.0
fixed_point,10,7,10000,127197.5,1.0
fixed_point,10,9,1,163598.33333333334,1.0
fixed_point,10,9,10,138513.4,1.0
fixed_point,10,9,100,151369.5,1.0
fixed_point,10,9,1000,149928.33333333334,1.0
fixed_point,10,9,10000,136522.55555555556,1.0
fixed_point,100,1,1,203496.0,1.0
fixed_point,100,1,10,195615.0,1.0
fixed_point,100,1,10000,203386.0,1.0
fixed_point,100,3,1,196585.0,1.0
fixed_point,100,3,100,195776.0,1.0
fixed_point,100,3,1000,201062.0,1.0
fixed_point,100,5,10,199477.0,1.0
fixed_point,100,5,100,193632.0,1.0
fixed_point,100,5,1000,178213.0,1.0
fixed_point,100,5,10000,164897.5,1.0
fixed_point,100,7,1,196192.0,1.0
fixed_point,100,7,1000,198942.0,1.0
fixed_point,100,9,100,196591.0,1.0
fixed_point,100,9,10000,208840.0,1.0
fixed_point,1000,5,100,196580.0,1.0
fixed_point,10000,7,100,205597.0,1.0
newton_method,10,1,1,104674.83,0.9
newton_method,10,1,10,105831.32,0.93
newton_method,10,1,100,97676.41,0.94
newton_method,10,1,1000,100682.47,0.97
newton_method,10,1,10000,97140.26,0.96
newton_method,10,3,1,136898.97,21.47
newton_method,10,3,10,140351.28,23.03
newton_method,10,3,100,143210.74,23.7
newton_method,10,3,1000,147204.02,26.81
newton_method,10,3,10000,150582.31,28.72
newton_method,10,5,1,144884.35,25.9
newton_method,10,5,10,151284.28,27.94
newton_method,10,5,100,153503.05,28.88
newton_method,10,5,1000,154415.8,31.65
newton_method,10,5,10000,157198.09,33.03
newton_method,10,7,1,147811.96,26.87
newton_method,10,7,10,155257.45,32.1
newton_method,10,7,100,157367.86,33.04
newton_method,10,7,1000,160445.96,35.28
newton_method,10,7,10000,165637.61,36.35
newton_method,10,9,1,157055.77,32.24
newton_method,10,9,10,161748.55,35.63
newton_method,10,9,100,161386.84,35.23
newton_method,10,9,1000,171352.34,38.53
newton_method,10,9,10000,171150.03,40.1
newton_method,100,1,1,96742.3,0.99
newton_method,100,1,10,95048.8,1.0
newton_method,100,1,100,96310.28,0.99
newton_method,100,1,1000,98009.34,0.99
newton_method,100,1,10000,96793.3,1.0
newton_method,100,3,1,150591.01,28.52
newton_method,100,3,10,151590.62,30.25
newton_method,100,3,100,155512.49,31.91
newton_method,100,3,1000,159031.63,34.11
newton_method,100,3,10000,160900.84,34.98
newton_method,100,5,1,163757.02,36.67
newton_method,100,5,10,170199.24,38.84
newton_method,100,5,100,171670.61,40.86
newton_method,100,5,1000,176561.43,43.42
newton_method,100,5,10000,182032.02,46.12
newton_method,100,7,1,179815.34,44.09
newton_method,100,7,10,183406.41,47.64
newton_method,100,7,100,189200.85,49.75
newton_method,100,7,1000,190199.44,49.83
newton_method,100,7,10000,198467.86,54.66
newton_method,100,9,1,191694.91,50.87
newton_method,100,9,10,198007.9,54.22
newton_method,100,9,100,203561.74,57.07
newton_method,100,9,1000,206080.91,60.02
newton_method,100,9,10000,207574.25,60.42
newton_method,1000,1,1,96200.92,1.0
newton_method,1000,1,10,95566.14,1.0
newton_method,1000,1,100,95793.45,1.0
newton_method,1000,1,1000,95956.52,1.0
newton_method,1000,1,10000,95752.75,1.0
newton_method,1000,3,1,162378.75,34.04
newton_method,1000,3,10,162074.98,35.48
newton_method,1000,3,100,166041.43,37.61
newton_method,1000,3,1000,170879.53,39.84
newton_method,1000,3,10000,176561.4,41.8
newton_method,1000,5,1,182243.99,47.03
newton_method,1000,5,10,187790.75,49.85
newton_method,1000,5,100,191203.78,51.41
newton_method,1000,5,1000,196882.68,54.26
newton_method,1000,5,10000,198791.71,55.48
newton_method,1000,7,1,205793.81,59.78
newton_method,1000,7,10,210364.08,61.16
newton_method,1000,7,100,215111.99,65.03
newton_method,1000,7,1000,215785.44,65.23
newton_method,1000,7,10000,227128.81,69.25
newton_method,1000,9,1,235963.24,74.31
newton_method,1000,9,10,232806.62,73.49
newton_method,1000,9,100,239645.24,78.18
newton_method,1000,9,1000,240305.59,78.99
newton_method,1000,9,10000,242533.95,80.08
newton_method,10000,1,1,96050.81,1.0
newton_method,10000,1,10,95442.4,1.0
newton_method,10000,1,100,95517.45,1.0
newton_method,10000,1,1000,95485.77,1.0
newton_method,10000,1,10000,95650.16,1.0
newton_method,10000,3,1,172389.32,39.89
newton_method,10000,3,10,173252.45,41.82
newton_method,10000,3,100,175877.95,43.06
newton_method,10000,3,1000,182682.59,45.32
newton_method,10000,3,10000,183683.81,47.56
newton_method,10000,5,1,200524.86,57.33
newton_method,10000,5,10,207435.01,59.75
newton_method,10000,5,100,209897.48,62.4
newton_method,10000,5,1000,212095.63,63.56
newton_method,10000,5,10000,219194.49,66.25
newton_method,10000,7,1,237383.56,75.47
newton_method,10000,7,10,235625.01,76.08
newton_method,10000,7,100,243184.25,78.69
newton_method,10000,7,1000,244855.16,81.23
newton_method,10000,7,10000,249531.02,83.24
newton_method,10000,9,1,265961.61,91.49
newton_method,10000,9,10,266308.78,93.76
newton_method,10000,9,100,274967.94,96.58
newton_method,10000,9,1000,278142.56,99.45
newton_method,10000,9,10000,283741.86,100.86
newton_method,100000,1,1,96930.67,1.0
newton_method,100000,1,10,96554.84,1.0
newton_method,100000,1,100,96779.65,1.0
newton_method,100000,1,1000,97187.22,1.0
newton_method,100000,1,10000,96720.88,1.0
newton_method,100000,3,1,182678.51,45.39
newton_method,100000,3,10,183606.22,47.45
newton_method,100000,3,100,188405.73,49.34
newton_method,100000,3,1000,190965.12,51.06
newton_method,100000,3,10000,194362.78,53.55
newton_method,100000,5,1,221215.63,68.31
newton_method,100000,5,10,230489.3,70.11
newton_method,100000,5,100,231156.92,71.84
newton_method,100000,5,1000,230859.31,73.67
newton_method,100000,5,10000,239569.05,76.59
newton_method,100000,7,1,261462.22,91.01
newton_method,100000,7,10,264039.66,91.19
newton_method,100000,7,100,270693.14,95.51
newton_method,100000,7,1000,275050.22,96.99
newton_method,100000,7,10000,280996.19,99.83
newton_method,100000,9,1,300124.11,113.1
newton_method,100000,9,10,304191.97,113.98
newton_method,100000,9,100,306523.68,115.68
newton_method,100000,9,1000,310898.04,116.52
newton_method,100000,9,10000,312501.48,119.41
newton_method_mod,10,1,1,95962.46,0.97
newton_method_mod,10,1,10,98176.39,0.95
newton_method_mod,10,1,100,95559.89,0.94
newton_method_mod,10,1,1000,95614.67,0.92
newton_method_mod,10,1,10000,95544.5,0.95
newton_method_mod,10,3,1,136791.28,20.31
newton_method_mod,10,3,10,146103.82,23.79
newton_method_mod,10,3,100,146394.62,25.35
newton_method_mod,10,3,1000,150248.83,27.34
newton_method_mod,10,3,10000,151810.35,28.3
newton_method_mod,10,5,1,146326.08,25.35
newton_method_mod,10,5,10,155903.5,29.54
newton_method_mod,10,5,100,153732.94,29.39
newton_method_mod,10,5,1000,160852.28,32.66
newton_method_mod,10,5,10000,161968.83,34.27
newton_method_mod,10,7,1,156973.67,29.55
newton_method_mod,10,7,10,157568.09,31.41
newton_method_mod,10,7,100,160756.17,32.73
newton_method_mod,10,7,1000,168317.95,35.38
newton_method_mod,10,7,10000,168161.33,37.05
newton_method_mod,10,9,1,160037.73,31.94
newton_method_mod,10,9,10,161596.73,33.19
newton_method_mod,10,9,100,168256.1,35.06
newton_method_mod,10,9,1000,171423.8,38.26
newton_method_mod,10,9,10000,178962.67,40.83
newton_method_mod,100,1,1,95754.58,1.0
newton_method_mod,100,1,10,95326.36,1.0
newton_method_mod,100,1,100,97910.55,1.0
newton_method_mod,100,1,1000,95434.39,0.99
newton_method_mod,100,1,10000,95257.65,1.0
newton_method_mod,100,3,1,151692.59,28.43
newton_method_mod,100,3,10,155242.47,30.36
newton_method_mod,100,3,100,160766.39,31.65
newton_method_mod,100,3,1000,161198.93,33.05
newton_method_mod,100,3,10000,167994.06,35.75
newton_method_mod,100,5,1,169581.05,37.33
newton_method_mod,100,5,10,175455.88,39.18
newton_method_mod,100,5,100,177759.7,41.61
newton_method_mod,100,5,1000,180595.43,43.13
newton_method_mod,100,5,10000,189604.69,46.16
newton_method_mod,100,7,1,182835.03,44.36
newton_method_mod,100,7,10,189495.79,47.88
newton_method_mod,100,7,100,202884.14,50.35
newton_method_mod,100,7,1000,201858.46,52.75
newton_method_mod,100,7,10000,198655.39,51.97
newton_method_mod,100,9,1,200181.96,53.2
newton_method_mod,100,9,10,209564.08,56.54
newton_method_mod,100,9,100,210959.45,58.22
newton_method_mod,100,9,1000,216339.04,60.15
newton_method_mod,100,9,10000,220851.48,62.54
newton_method_mod,1000,1,1,96134.27,1.0
newton_method_mod,1000,1,10,95443.16,1.0
newton_method_mod,1000,1,100,95357.85,1.0
newton_method_mod,1000,1,1000,95720.12,1.0
newton_method_mod,1000,1,10000,97862.63,1.0
newton_method_mod,1000,3,1,162547.83,33.83
newton_method_mod,1000,3,10,166835.35,35.87
newton_method_mod,1000,3,100,170967.82,37.74
newton_method_mod,1000,3,1000,176388.57,39.59
newton_method_mod,1000,3,10000,178444.2,41.75
newton_method_mod,1000,5,1,190825.73,48.0
newton_method_mod,1000,5,10,194967.72,49.09
newton_method_mod,1000,5,100,197516.49,51.49
newton_method_mod,1000,5,1000,201277.69,53.09
newton_method_mod,1000,5,10000,208833.82,56.1
newton_method_mod,1000,7,1,213135.96,60.08
newton_method_mod,1000,7,10,218868.38,62.74
newton_method_mod,1000,7,100,226619.97,65.05
newton_method_mod,1000,7,1000,227023.31,66.53
newton_method_mod,1000,7,10000,232478.05,69.58
newton_method_mod,1000,9,1,243078.18,72.23
newton_method_mod,1000,9,10,237445.57,73.95
newton_method_mod,1000,9,100,250012.76,77.71
newton_method_mod,1000,9,1000,257075.69,80.01
newton_method_mod,1000,9,10000,256478.46,82.06
newton_method_mod,10000,1,1,95969.4,1.0
newton_method_mod,10000,1,10,98006.79,1.0
newton_method_mod,10000,1,100,95399.05,1.0
newton_method_mod,10000,1,1000,95670.08,1.0
newton_method_mod,10000,1,10000,95468.55,1.0
newton_method_mod,10000,3,1,174054.97,39.91
newton_method_mod,10000,3,10,179734.03,41.56
newton_method_mod,10000,3,100,181685.39,43.41
newton_method_mod,10000,3,1000,185239.19,45.13
newton_method_mod,10000,3,10000,192763.42,47.74
newton_method_mod,10000,5,1,210091.72,58.33
newton_method_mod,10000,5,10,214289.92,60.52
newton_method_mod,10000,5,100,220434.56,61.69
newton_method_mod,10000,5,1000,220918.82,63.42
newton_method_mod,10000,5,10000,225184.21,65.85
newton_method_mod,10000,7,1,243440.21,74.18
newton_method_mod,10000,7,10,246502.39,77.63
newton_method_mod,10000,7,100,251629.9,79.53
newton_method_mod,10000,7,1000,256977.53,81.19
newton_method_mod,10000,7,10000,258649.03,83.64
newton_method_mod,10000,9,1,277877.5,93.58
newton_method_mod,10000,9,10,276586.86,93.3
newton_method_mod,10000,9,100,289148.17,97.42
newton_method_mod,10000,9,1000,290561.15,98.12
newton_method_mod,10000,9,10000,290489.13,100.09
newton_method_mod,100000,1,1,98596.48,1.0
newton_method_mod,100000,1,10,96783.05,1.0
newton_method_mod,100000,1,100,95244.07,1.0
newton_method_mod,100000,1,1000,95974.29,1.0
newton_method_mod,100000,1,10000,94074.03,1.0
newton_method_mod,100000,3,1,188150.55,45.55
newton_method_mod,100000,3,10,190161.16,47.23
newton_method_mod,100000,3,100,194240.9,49.32
newton_method_mod,100000,3,1000,200187.77,50.92
newton_method_mod,100000,3,10000,200031.63,52.6
newton_method_mod,100000,5,1,229516.62,68.19
newton_method_mod,100000,5,10,236547.93,70.78
newton_method_mod,100000,5,100,238589.0,72.65
newton_method_mod,100000,5,1000,241258.39,74.25
newton_method_mod,100000,5,10000,248469.85,76.71
newton_method_mod,100000,7,1,272652.59,91.17
newton_method_mod,100000,7,10,277152.13,92.27
newton_method_mod,100000,7,100,281795.49,95.03
newton_method_mod,100000,7,1000,286765.1,97.17
newton_method_mod,100000,7,10000,288038.5,97.88
newton_method_mod,100000,9,1,314555.27,112.19
newton_method_mod,100000,9,10,317790.81,113.13
newton_method_mod,100000,9,100,322999.92,117.58
newton_method_mod,100000,9,1000,327795.17,118.46
newton_method_mod,100000,9,10000,329919.83,118.69
secant_method,10,1,1,2665672.71,958.12
secant_method,10,1,10,2685142.2,978.06
secant_method,10,1,100,2556177.85,938.18
secant_method,10,1,1000,2608602.98,948.15
secant_method,10,1,10000,2632479.37,968.09
secant_method,10,3,1,2511317.92,918.24
secant_method,10,3,10,2611877.64,958.12
secant_method,10,3,100,2640427.68,968.09
secant_method,10,3,1000,2518155.05,918.24
secant_method,10,3,10000,2582943.66,938.18
secant_method,10,5,1,2536092.88,928.21
secant_method,10,5,10,2614533.98,958.12
secant_method,10,5,100,2572117.69,938.18
secant_method,10,5,1000,2668896.47,988.03
secant_method,10,5,10000,2557032.47,938.18
secant_method,10,7,1,2611212.41,958.12
secant_method,10,7,10,2686898.84,978.06
secant_method,10,7,100,2558676.3,938.18
secant_method,10,7,1000,2653191.28,978.06
secant_method,10,7,10000,2622843.37,968.09
secant_method,10,9,1,2417547.77,878.36
secant_method,10,9,10,2530945.8,928.21
secant_method,10,9,100,2581839.95,948.15
secant_method,10,9,1000,2583304.94,948.15
secant_method,10,9,10000,2559579.74,938.18
secant_method,100,1,1,2715303.87,998.0
secant_method,100,1,10,2700545.15,998.0
secant_method,100,1,100,2715018.48,998.0
secant_method,100,1,1000,2742486.43,998.0
secant_method,100,1,10000,2708999.75,998.0
secant_method,100,3,1,2661200.12,978.06
secant_method,100,3,10,2687963.81,978.06
secant_method,100,3,100,2683162.07,988.03
secant_method,100,3,1000,2707901.48,998.0
secant_method,100,3,10000,2710294.72,998.0
secant_method,100,5,1,2736539.14,998.0
secant_method,100,5,10,2688014.45,988.03
secant_method,100,5,100,2680341.76,988.03
secant_method,100,5,1000,2686325.15,988.03
secant_method,100,5,10000,2729500.83,998.0
secant_method,100,7,1,2690371.66,988.03
secant_method,100,7,10,2714539.86,998.0
secant_method,100,7,100,2726905.89,998.0
secant_method,100,7,1000,2684901.57,988.03
secant_method,100,7,10000,2711183.5,998.0
secant_method,100,9,1,2717722.32,998.0
secant_method,100,9,10,2704966.83,988.03
secant_method,100,9,100,2687325.25,988.03
secant_method,100,9,1000,2688401.1,988.03
secant_method,100,9,10000,2697922.94,988.03
secant_method,1000,1,1,2721872.79,998.0
secant_method,1000,1,10,2719461.6,998.0
secant_method,1000,1,100,2709300.9,998.0
secant_method,1000,1,1000,2728666.47,998.0
secant_method,1000,1,10000,2712786.48,998.0
secant_method,1000,3,1,2715166.37,998.0
secant_method,1000,3,10,2725885.75,998.0
secant_method,1000,3,100,2733618.45,998.0
secant_method,1000,3,1000,2714008.13,998.0
secant_method,1000,3,10000,2704716.59,998.0
secant_method,1000,5,1,2717626.56,998.0
secant_method,1000,5,10,2710020.93,998.0
secant_method,1000,5,100,2719859.31,998.0
secant_method,1000,5,1000,2719835.73,998.0
secant_method,1000,5,10000,2723925.89,998.0
secant_method,1000,7,1,2723069.89,998.0
secant_method,1000,7,10,2713681.42,998.0
secant_method,1000,7,100,2719686.89,998.0
secant_method,1000,7,1000,2730306.0,998.0
secant_method,1000,7,10000,2713051.08,998.0
secant_method,1000,9,1,2723952.46,998.0
secant_method,1000,9,10,2717334.14,998.0
secant_method,1000,9,100,2719916.51,998.0
secant_method,1000,9,1000,2723597.66,998.0
secant_method,1000,9,10000,2708391.93,998.0
secant_method,10000,1,1,2732604.53,998.0
secant_method,10000,1,10,2702396.16,998.0
secant_method,10000,1,100,2727575.46,998.0
secant_method,10000,1,1000,2708798.93,998.0
secant_method,10000,1,10000,2739158.78,998.0
secant_method,10000,3,1,2712267.57,998.0
secant_method,10000,3,10,2709940.63,998.0
secant_method,10000,3,100,2710528.56,998.0
