bisection_mod,1000,5,"10,000.00","171,752.46",18.48
fixed_point,10,1,10000,"171,961.86",2
newton_method,10.00,7,1.00,"172,034.66",30.66
bisection,1000,3,1.00,"172,488.40",20.06
bisection_mod,10,3,"100,000,000.00","172,906.76",19.2
newton_method,10.00,5,100.00,"173,019.92",30.49
steffenson,100.00,1,"1,000,000.00","173,415.20",11.97
newton_method,10.00,3,"10,000.00","173,955.80",30.12
fixed_point,10,5,1000000,"174,476.50",2
bisection,1000,5,"100,000,000.00","174,607.86",20.61
bisection,100000,9,1.00,"174,837.02",19.24
bisection,10000,9,"1,000,000.00","175,224.24",18.3
bisection,10000,7,100.00,"175,275.88",17.88
bisection,10000,7,"10,000.00","176,922.40",19.08
bisection_mod,10000,7,1.00,"177,075.29",17.12
bisection_mod,100000,9,1.00,"177,177.57",19.42
bisection_mod,100,3,"10,000.00","178,149.74",20.52
bisection_mod,10000,5,1.00,"178,221.58",19.05
bisection_mod,1000,3,1.00,"178,250.18",20.04
newton_method_mod,10.00,3,100.00,"178,540.94",25.79
bisection_mod,10000,5,100.00,"178,853.16",20.16
bisection,100000,7,1.00,"178,878.14",20.46
bisection,1000,3,100.00,"179,731.58",21.99
bisection,10000,7,"1,000,000.00","179,801.87",20.18
bisection,100000,9,"10,000.00","179,864.71",21
bisection,10000,3,1.00,"180,277.84",23.41
newton_method_mod,10.00,5,1.00,"180,581.15",25.79
bisection,10000,5,100.00,"180,646.42",20.31
bisection,100000,9,100.00,"180,832.57",20.16
bisection_mod,1000,5,"100,000,000.00","180,924.47",20.87
bisection,100000,7,100.00,"181,038.11",21.38
bisection_mod,1000,5,"1,000,000.00","181,228.42",19.51
newton_method,10.00,3,"1,000,000.00","182,182.76",33.42
bisection_mod,100000,9,"10,000.00","182,373.62",20.79
bisection_mod,100000,7,1.00,"182,417.06",20.62
bisection_mod,100000,9,100.00,"182,805.47",20.15
bisection,10000,5,"10,000.00","183,155.52",21.56
newton_method,10.00,7,100.00,"183,675.18",34.83
bisection,10000,9,"100,000,000.00","183,728.27",19.09
bisection_mod,100000,9,"1,000,000.00","183,807.80",21.41
bisection_mod,100000,5,1.00,"183,823.92",22.31
newton_method,100.00,3,100.00,"183,962.15",33.34
newton_method,10.00,5,"10,000.00","184,470.29",34.23
newton_method,10.00,9,1.00,"184,845.47",33.59
bisection_mod,10000,5,"10,000.00","184,912.70",21.89
newton_method_mod,100.00,3,1.00,"185,140.49",29.35
bisection,10000,7,"100,000,000.00","185,287.75",20.88
newton_method_mod,10.00,3,"10,000.00","185,460.72",29.48
bisection,100000,9,"1,000,000.00","185,513.51",21.8
bisection_mod,10000,7,"100,000,000.00","185,670.34",20.78
bisection_mod,100000,7,100.00,"185,901.84",21.81
bisection_mod,1000,3,100.00,"185,919.96",22.05
newton_method,10.00,5,"1,000,000.00","185,952.15",36.84
bisection,100000,7,"10,000.00","186,209.10",22.26
bisection_mod,100,3,"1,000,000.00","186,779.79",22.75
bisection,100000,5,1.00,"188,374.91",22.11
newton_method,10.00,3,"100,000,000.00","188,470.14",35.34
newton_method_mod,10.00,7,1.00,"188,623.20",30.75
bisection,10000,5,1.00,"188,744.98",18.86
bisection,10000,3,100.00,"189,239.83",25.63
bisection_mod,10000,3,1.00,"189,485.53",23.4
newton_method,"1,000.00",3,1.00,"189,512.91",34.96
newton_method_mod,10.00,5,"10,000.00","190,117.20",32.01
bisection_mod,100000,7,"10,000.00","190,506.75",22.5
fixed_point,10,7,100,"190,614.00",2
bisection,1000,3,"10,000.00","190,713.41",24.43
bisection,100000,5,100.00,"190,891.47",23.6
newton_method_mod,10.00,5,100.00,"191,048.36",31.3
bisection,100000,9,"100,000,000.00","191,795.67",22.35
bisection_mod,100000,9,"100,000,000.00","191,831.65",22.2
newton_method_mod,100.00,3,100.00,"191,973.80",33.19
bisection,100000,7,"100,000,000.00","192,085.73",24.17
bisection,10000,5,"1,000,000.00","192,174.91",22.63
newton_method_mod,10.00,9,1.00,"193,048.71",32.6
bisection_mod,100000,5,100.00,"193,122.82",23.79
bisection_mod,10,3,1.00,"193,273.28",12.35
bisection_mod,100000,7,"100,000,000.00","193,738.24",24.25
bisection_mod,100000,7,"1,000,000.00","193,826.69",23.31
newton_method_mod,10.00,3,"1,000,000.00","193,970.91",33.6
newton_method,10.00,7,"10,000.00","194,515.31",38.62
bisection,100000,5,"10,000.00","194,649.46",24.81
newton_method,10.00,9,100.00,"195,034.69",37.46
fixed_point,10,7,1000000,"195,128.80",2
bisection_mod,100000,5,"10,000.00","195,222.98",24.83
bisection,100000,7,"1,000,000.00","195,234.39",23.01
bisection_mod,10000,5,"1,000,000.00","196,536.30",22.91
bisection,10000,3,"10,000.00","197,204.57",27.75
bisection_mod,1000,3,"10,000.00","197,963.72",24.4
bisection,1000,3,"1,000,000.00","198,170.72",26.67
newton_method,10.00,5,"100,000,000.00","198,559.14",41.65
bisection_mod,10000,3,100.00,"199,606.81",25.81
newton_method_mod,100.00,3,"10,000.00","199,716.22",36.99
newton_method,"1,000.00",3,100.00,"199,959.24",39.08
newton_method,100.00,3,"10,000.00","200,026.46",37.03
bisection_mod,100,3,"100,000,000.00","200,230.71",24.95
bisection_mod,100000,3,1.00,"200,233.62",26.9
bisection,10000,5,"100,000,000.00","200,669.71",24.19
newton_method,100.00,3,"1,000,000.00","201,447.20",39.94
newton_method_mod,10.00,3,"100,000,000.00","202,485.67",36.4
bisection,100000,5,"100,000,000.00","202,721.81",27.65
newton_method_mod,10.00,7,100.00,"203,241.66",34.93
newton_method,10.00,9,"10,000.00","203,430.01",40.27
bisection_mod,1000,3,"1,000,000.00","203,692.15",26.95
newton_method_mod,100.00,5,1.00,"203,783.16",37.22
bisection_mod,10000,7,"1,000,000.00","203,845.66",19.72
bisection,100000,5,"1,000,000.00","204,275.89",26.18
bisection,10000,3,"1,000,000.00","204,944.79",29.72
newton_method,10.00,7,"1,000,000.00","204,963.66",43.1
steffenson,100.00,5,1.00,"205,617.55",21.23
bisection_mod,10000,7,100.00,"205,720.89",17.79
bisection_mod,100000,5,"1,000,000.00","205,756.21",26.37
bisection_mod,10000,7,"10,000.00","205,992.04",18.97
bisection_mod,10000,3,"10,000.00","206,193.48",27.79
newton_method_mod,"1,000.00",3,1.00,"206,396.47",35.02
bisection,100000,3,1.00,"206,737.09",26.73
bisection_mod,10000,5,"100,000,000.00","207,044.67",24.41
bisection,1000,3,"100,000,000.00","207,141.02",28.87
newton_method_mod,10.00,7,"10,000.00","207,231.13",35.62
bisection_mod,100000,5,"100,000,000.00","207,332.68",27.71
newton_method,"10,000.00",3,1.00,"207,911.81",40.68
steffenson,10.00,9,"100,000,000.00","208,185.26",20.96
bisection_mod,100000,3,100.00,"208,806.44",28.93
fixed_point,10,1,1,"208,852.00",2
steffenson,"1,000.00",5,1.00,"209,167.10",20.96
newton_method_mod,10.00,9,100.00,"209,705.21",35.84
bisection_mod,1000,3,"100,000,000.00","210,492.23",28.73
fixed_point,10,5,10000,"211,282.25",2
newton_method,"10,000.00",3,100.00,"211,434.76",43.9
newton_method,10.00,7,"100,000,000.00","211,449.89",45.56
steffenson,"10,000.00",3,100.00,"211,812.90",20.96
steffenson,100.00,5,"100,000,000.00","211,914.98",20.96
newton_method_mod,10.00,5,"1,000,000.00","212,777.88",38.53
fixed_point,10,1,100000000,"213,585.20",2
steffenson,"100,000.00",3,1.00,"214,592.10",20.96
bisection,10000,3,"100,000,000.00","214,654.41",32.17
fixed_point,10,3,10000,"215,148.57",2
newton_method,"1,000.00",3,"10,000.00","215,466.10",42.65
bisection_mod,100000,3,"10,000.00","215,784.72",31.3
newton_method_mod,"1,000.00",3,100.00,"216,682.57",38.64
newton_method_mod,100.00,3,"1,000,000.00","216,931.04",40.73
bisection,100000,3,100.00,"217,440.21",28.87
newton_method_mod,"10,000.00",3,1.00,"218,557.62",40.78
newton_method_mod,"1,000.00",3,"10,000.00","218,609.35",42.71
bisection_mod,10000,3,"1,000,000.00","218,668.05",30.25
newton_method,100.00,3,"100,000,000.00","218,921.32",42.85
newton_method,10.00,9,"1,000,000.00","219,191.80",45.87
newton_method_mod,10.00,9,"10,000.00","219,788.63",42.3
newton_method,10.00,9,"100,000,000.00","219,999.03",47.71
bisection,100000,3,"10,000.00","220,102.86",31.4
newton_method_mod,10.00,5,"100,000,000.00","220,349.70",42.49
newton_method_mod,10.00,7,"1,000,000.00","220,889.27",42.39
newton_method,"1,000.00",3,"1,000,000.00","221,936.89",46.54
steffenson,"10,000.00",9,"10,000.00","222,037.96",1
newton_method,100.00,7,1.00,"222,393.48",46.06
bisection_mod,10000,3,"100,000,000.00","222,454.88",32
newton_method,"10,000.00",3,"10,000.00","223,184.79",47.92
newton_method_mod,100.00,3,"100,000,000.00","223,267.15",44.75
newton_method_mod,"10,000.00",3,100.00,"224,136.24",44.63
newton_method_mod,10.00,7,"100,000,000.00","226,631.04",45.57
bisection_mod,100000,3,"1,000,000.00","227,165.73",33.49
bisection,100000,3,"1,000,000.00","228,045.95",33.34
bisection_mod,10,1,1.00,"228,744.29",31.33
bisection_mod,10,1,"1,000,000.00","230,015.20",31.94
newton_method,"1,000.00",3,"100,000,000.00","231,494.60",49.85
newton_method_mod,100.00,5,"10,000.00","232,150.12",46.09
bisection_mod,100000,3,"100,000,000.00","233,050.62",35.71
newton_method_mod,"1,000.00",3,"1,000,000.00","233,314.30",46.26
newton_method_mod,10.00,9,"1,000,000.00","233,710.51",44.96
bisection_mod,10,1,100.00,"234,067.96",33.05
newton_method,"1,000.00",5,1.00,"234,626.30",48.04
newton_method,"10,000.00",3,"1,000,000.00","237,056.40",51.84
newton_method,"1,000.00",5,100.00,"237,061.24",52.62
